,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,Label
2844,7.349289999999999,100.0,23.4,42.7,11.5,963,876,962,929,0
2845,7.50905,100.0,23.4,42.6,11.4,951,875,965,930,0
2846,7.435689999999999,100.0,23.4,42.4,11.5,954,857,959,917,0
2847,7.38513,100.0,23.4,42.3,11.6,937,856,965,919,0
2848,7.4269,100.0,23.4,42.2,11.6,972,875,902,920,0
2849,7.42052,100.0,23.4,42.2,11.4,960,874,968,921,0
2850,7.37304,100.0,23.4,42.1,11.6,936,873,938,922,0
2851,7.38161,100.0,23.4,42.0,11.8,875,874,879,922,0
2852,7.3677199999999985,100.0,23.4,41.9,11.5,957,874,939,929,0
2853,7.44625,100.0,23.4,41.8,11.4,957,875,953,928,0
2854,7.386889999999997,100.0,23.4,41.7,11.9,956,874,886,928,0
2855,7.371060000000001,100.0,23.4,41.6,11.5,964,873,952,930,0
2856,7.37568,100.0,23.5,41.5,16.1,921,857,921,918,0
2857,7.37436,100.0,23.5,41.5,11.5,963,857,941,917,0
2858,7.43734,100.0,23.5,41.4,11.5,938,875,931,916,0
2859,7.42342,100.0,23.5,41.3,11.5,917,876,907,918,0
2860,7.41437,100.0,23.5,41.3,11.6,955,874,941,929,0
2861,7.335,100.0,23.5,41.3,11.5,943,874,940,929,0
2862,7.38583,100.0,23.5,41.2,11.6,957,875,936,928,0
2863,7.4310800000000015,100.0,23.5,41.2,11.5,961,877,946,928,0
2864,7.37678,100.0,23.5,41.5,11.6,959,876,922,927,0
2865,7.43306,100.0,23.5,41.6,11.5,916,875,916,929,0
2866,7.40758,100.0,23.5,41.8,11.5,963,857,926,922,0
2867,7.39612,100.0,23.5,41.8,11.6,975,856,957,916,0
2868,7.41855,100.0,23.5,41.9,11.4,970,875,963,929,0
2869,7.382339999999999,100.0,23.5,41.9,11.5,963,875,957,927,0
2870,7.39014,100.0,23.5,41.9,11.5,961,873,947,927,0
2871,7.41785,100.0,23.5,41.9,11.7,925,875,916,930,0
2872,7.38161,100.0,23.5,42.0,11.6,955,874,942,929,0
2873,7.34962,100.0,23.5,42.0,11.5,903,874,913,930,0
2874,7.44757,100.0,23.5,42.1,11.4,958,873,966,929,0
2875,7.45218,100.0,23.5,42.1,11.5,961,875,970,928,0
2876,7.411289999999997,100.0,23.5,42.2,16.4,942,859,971,919,0
2877,7.36908,100.0,23.5,42.3,11.5,969,861,971,919,0
2878,7.35853,100.0,23.5,42.3,11.6,948,874,957,920,0
2879,7.412610000000001,100.0,23.5,42.3,11.6,965,875,969,919,0
2880,7.394139999999997,100.0,23.5,42.3,11.6,953,874,966,919,0
2881,7.3018100000000015,100.0,23.5,42.3,11.5,948,876,960,919,0
2882,7.44954,100.0,23.5,42.3,11.5,967,877,951,919,0
2883,7.48516,100.0,23.5,42.3,11.6,955,874,947,919,0
2884,7.376339999999999,100.0,23.5,42.4,11.5,958,877,969,920,0
2885,7.404619999999999,100.0,23.5,42.4,11.4,959,877,930,920,0
2886,7.342039999999999,100.0,23.5,42.5,15.9,916,857,947,919,0
2887,7.40741,100.0,23.5,42.5,11.5,956,863,945,920,0
2888,7.492339999999999,100.0,23.5,42.5,11.5,956,874,967,926,0
2889,7.3830399999999985,100.0,23.5,42.5,11.4,970,874,964,930,0
2890,7.40045,100.0,23.5,42.6,11.6,949,874,958,930,0
2891,7.425510000000001,100.0,23.5,42.6,11.6,966,875,966,929,0
2892,7.39279,100.0,23.5,42.7,11.7,959,874,946,929,0
2893,7.402719999999999,100.0,23.5,42.7,11.4,963,875,958,928,0
2894,7.39418,100.0,23.5,42.7,11.5,976,874,971,930,0
2895,7.38227,100.0,23.6,42.8,11.5,962,876,957,929,0
2896,7.396269999999999,100.0,23.7,42.8,11.5,950,858,954,918,0
2897,7.402719999999999,100.0,23.7,42.8,11.4,951,857,954,918,0
2898,7.36446,100.0,23.7,42.7,11.5,964,875,965,919,0
2899,7.38227,100.0,23.7,42.7,11.5,972,874,952,918,0
2900,7.38443,100.0,23.7,42.7,11.6,953,872,937,919,0
2901,7.35721,100.0,23.7,42.8,11.5,951,875,936,918,0
2902,7.47988,100.0,23.7,42.8,11.7,951,873,969,918,0
2903,7.40667,100.0,23.7,42.8,11.5,947,876,939,920,0
2904,7.254939999999999,100.0,24.2,41.4,11.9,911,956,928,947,0
2905,7.3479800000000015,100.0,24.2,41.5,11.5,823,952,828,945,0
2906,7.42887,100.0,24.2,41.5,11.5,932,953,938,947,0
2907,7.39019,100.0,24.2,41.6,11.7,932,954,938,946,0
2908,7.3671,100.0,24.2,41.6,11.4,953,955,940,946,0
2909,7.44163,100.0,24.2,41.6,11.5,905,951,893,947,0
2910,7.425510000000001,100.0,24.2,41.7,11.5,940,956,929,946,0
2911,7.34468,100.0,24.2,41.7,11.6,960,953,949,946,0
2912,7.41723,100.0,24.3,42.2,11.5,940,951,937,952,0
2913,7.3677199999999985,100.0,24.4,42.2,11.5,948,950,952,952,0
2914,7.46208,100.0,24.3,42.4,11.6,944,949,923,951,0
2915,7.39836,100.0,24.3,42.4,11.6,940,949,934,953,0
2916,7.34545,100.0,24.3,42.5,11.4,950,946,920,952,0
2917,7.42063,100.0,24.3,42.5,11.6,917,949,865,952,0
2918,7.41525,100.0,24.4,42.4,11.5,922,949,957,953,0
2919,7.410889999999997,100.0,24.4,42.2,11.4,925,950,949,953,0
2920,7.402719999999999,100.0,24.4,42.1,11.5,951,950,922,953,0
2921,7.34823,100.0,24.4,42.2,11.5,934,951,950,952,0
2922,7.47197,100.0,24.4,42.2,11.5,939,944,919,959,0
2923,7.43965,100.0,24.4,42.2,11.5,937,951,941,959,0
2924,7.3796300000000015,100.0,24.4,42.3,11.4,945,947,926,959,0
2925,7.41591,100.0,24.4,42.3,11.4,928,950,917,952,0
2926,7.397660000000001,100.0,24.4,42.4,11.5,942,949,969,950,0
2927,7.40532,100.0,24.4,42.5,11.4,930,948,936,950,0
2928,7.35193,100.0,24.5,42.3,11.5,927,946,909,949,0
2929,7.44528,100.0,24.4,42.2,11.5,932,950,916,951,0
2930,7.46449,100.0,24.4,42.2,11.7,945,948,930,949,0
2931,7.43372,100.0,24.5,42.3,11.5,905,940,914,956,0
2932,7.38161,100.0,24.5,42.2,11.6,926,956,929,953,0
2933,7.362489999999997,100.0,24.5,42.2,11.5,935,956,920,954,0
2934,7.32159,100.0,24.5,42.3,11.5,931,954,936,952,0
2935,7.346139999999999,100.0,24.5,42.2,11.4,927,956,945,951,0
2936,7.38685,100.0,24.5,42.1,11.6,825,954,945,952,0
2937,7.44954,100.0,24.5,42.0,11.7,807,956,905,951,0
2938,7.39744,100.0,24.5,42.1,11.6,952,955,930,954,0
2939,7.41855,100.0,24.5,42.0,11.4,931,957,951,953,0
2940,7.40206,100.0,24.5,42.0,11.6,949,939,936,958,0
2941,7.41367,100.0,24.5,41.9,11.8,927,954,930,955,0
2942,7.528689999999999,100.0,24.5,41.9,11.4,954,955,937,952,0
2943,7.34072,100.0,24.5,41.8,11.5,939,956,924,949,0
2944,7.2694899999999985,100.0,24.6,40.2,11.8,944,955,944,952,0
2945,7.38491,100.0,24.6,40.2,11.6,938,957,937,953,0
2946,7.41437,100.0,24.5,41.1,11.5,939,952,944,949,0
2947,7.405360000000001,100.0,24.5,41.2,11.4,933,956,940,949,0
2948,7.3670300000000015,100.0,24.5,41.1,11.5,935,956,762,949,0
2949,7.437010000000001,100.0,24.5,40.9,11.7,935,956,935,949,0
2950,7.385569999999999,100.0,24.6,40.9,11.5,956,938,945,959,0
2951,7.40206,100.0,24.6,40.9,11.6,947,955,937,961,0
2952,7.3948,100.0,24.6,41.0,11.6,944,953,934,951,0
2953,7.36633,100.0,24.6,41.0,11.6,944,954,940,952,0
2954,7.437010000000001,100.0,24.6,41.1,11.5,926,952,925,954,0
2955,7.40602,100.0,24.6,40.7,11.6,945,956,928,951,0
2956,7.410889999999997,100.0,24.6,40.6,11.4,917,953,903,948,0
2957,7.35589,100.0,24.6,41.0,11.8,880,954,895,949,0
2958,7.3830399999999985,100.0,24.6,41.1,11.5,934,955,958,950,0
2959,7.427119999999999,100.0,24.6,41.1,11.5,954,944,922,956,0
2960,7.42133,100.0,24.6,41.1,11.6,942,956,929,957,0
2961,7.37121,100.0,24.6,40.9,11.6,937,954,955,957,0
2962,7.39348,100.0,24.6,40.7,11.4,919,956,930,958,0
2963,7.46405,100.0,24.6,41.3,12.0,929,959,925,948,0
2964,7.45086,100.0,24.6,41.3,11.5,942,958,918,950,0
2965,7.427119999999999,100.0,24.6,41.4,11.5,943,959,943,950,0
2966,7.35985,100.0,24.6,41.4,11.5,941,958,945,949,0
2967,7.425510000000001,100.0,24.6,41.1,11.5,944,958,935,948,0
2968,7.361169999999999,100.0,24.6,41.1,11.7,860,955,897,947,0
2969,7.365639999999999,100.0,24.6,41.1,11.5,937,959,925,948,0
2970,7.36578,100.0,24.6,41.2,11.5,948,958,949,946,0
2971,7.360760000000001,100.0,24.6,41.2,11.4,825,958,788,946,0
2972,7.41195,100.0,24.6,41.2,12.0,942,942,946,949,0
2973,7.46076,100.0,24.6,41.1,11.4,953,957,941,948,0
2974,7.437010000000001,100.0,24.6,41.0,11.4,939,957,940,949,0
2975,7.37765,100.0,24.6,41.0,11.5,915,957,946,946,0
2976,7.3981,100.0,24.6,41.0,11.6,929,954,933,947,0
2977,7.39085,100.0,24.6,41.0,11.4,902,958,896,950,0
2978,7.380260000000002,100.0,24.6,40.9,11.6,954,954,965,947,0
2979,7.437010000000001,100.0,24.6,40.9,11.6,943,956,939,949,0
2980,7.38887,100.0,24.6,40.9,11.6,948,956,930,947,0
2981,7.36183,100.0,24.6,40.9,11.4,951,958,942,946,0
2982,7.4672800000000015,100.0,24.6,40.9,11.6,917,941,904,964,0
2983,7.412610000000001,100.0,24.6,40.8,11.5,913,952,905,960,0
2984,7.43503,100.0,24.6,40.9,11.6,934,958,915,959,0
2985,7.4310800000000015,100.0,24.6,40.9,11.5,932,955,921,954,0
2986,7.35032,100.0,24.6,41.0,11.4,934,955,926,955,0
2987,7.38887,100.0,24.6,41.0,11.6,917,956,924,956,0
2988,7.39418,100.0,24.6,41.1,11.4,925,955,918,956,0
2989,7.34006,100.0,24.6,41.1,11.7,916,956,926,954,0
2990,7.3427,100.0,24.6,41.0,11.4,903,956,940,954,0
2991,7.43975,100.0,24.6,40.9,11.5,927,959,914,955,0
2992,7.3671,100.0,24.6,40.8,12.4,943,942,943,964,0
2993,7.36633,100.0,24.6,40.8,11.4,928,948,931,960,0
2994,7.47197,100.0,24.6,40.8,11.5,936,957,924,958,0
2995,7.373989999999999,100.0,24.6,40.8,11.5,906,955,893,957,0
2996,7.366439999999999,100.0,24.6,40.8,11.7,923,958,914,957,0
2997,7.421839999999999,100.0,24.6,40.8,11.7,926,959,950,957,0
2998,7.4047,100.0,24.6,40.9,11.6,930,957,921,960,0
2999,7.43965,100.0,24.6,40.9,11.5,898,959,888,957,0
3000,7.41327,100.0,24.6,41.1,11.6,948,954,957,956,0
3001,7.3914,100.0,24.6,41.1,11.5,953,956,970,956,0
3002,7.39035,100.0,24.6,41.2,11.8,928,941,928,960,0
3003,7.3948,100.0,24.6,41.3,11.7,946,950,954,959,0
3004,7.38513,100.0,24.6,41.2,11.5,931,954,938,961,0
3005,7.3981,100.0,24.6,41.2,11.4,947,955,945,963,0
3006,7.38491,100.0,24.6,41.2,11.5,947,957,936,965,0
3007,7.40114,100.0,24.6,41.1,11.7,953,957,937,964,0
3008,7.42382,100.0,24.6,41.2,11.6,941,957,939,963,0
3009,7.40931,100.0,24.6,41.2,11.5,934,959,924,964,0
3010,7.4014,100.0,24.6,41.2,11.4,879,956,944,963,0
3011,7.37874,100.0,24.6,41.2,11.5,940,959,942,963,0
3012,7.41063,100.0,24.6,41.2,11.5,930,943,940,958,0
3013,7.38095,100.0,24.6,41.2,11.5,935,946,938,960,0
3014,7.382739999999999,100.0,24.6,41.2,11.5,937,956,940,960,0
3015,7.39348,100.0,24.6,41.2,11.8,938,958,948,960,0
3016,7.3770000000000024,100.0,24.6,41.1,11.5,921,955,926,961,0
3017,7.43734,100.0,24.6,41.1,11.4,950,959,930,962,0
3018,7.412610000000001,100.0,24.6,41.2,11.6,896,957,871,965,0
3019,7.37051,100.0,24.6,41.2,11.4,888,957,913,963,0
3020,7.41367,100.0,24.6,41.2,11.4,864,954,796,962,0
3021,7.39942,100.0,24.6,41.2,11.6,930,958,952,963,0
3022,7.36912,100.0,24.6,41.2,13.5,951,943,939,960,0
3023,7.46669,100.0,24.6,41.3,11.5,931,953,927,962,0
3024,7.4262,100.0,24.6,41.2,11.7,939,957,958,963,0
3025,7.33292,100.0,24.6,41.2,11.4,936,958,942,963,0
3026,7.36908,100.0,24.6,40.9,11.8,909,956,904,946,0
3027,7.392819999999999,100.0,24.6,40.9,11.5,914,952,915,947,0
3028,7.45127,100.0,24.6,41.0,11.9,903,954,917,948,0
3029,7.374689999999997,100.0,24.6,41.0,11.6,923,957,912,947,0
3030,7.32725,100.0,24.6,41.1,11.5,934,957,942,947,0
3031,7.366439999999999,100.0,24.6,41.2,11.7,944,955,949,947,0
3032,7.38491,100.0,24.6,41.2,11.6,927,958,957,947,0
3033,7.44031,100.0,24.6,41.2,11.4,939,953,933,946,0
3034,7.4209,100.0,24.6,41.2,11.5,907,955,934,950,0
3035,7.39019,100.0,24.6,41.2,11.7,932,939,942,956,0
3036,7.41298,100.0,24.6,41.1,11.6,936,938,940,957,0
3037,7.421839999999999,100.0,24.6,40.9,11.5,944,951,954,955,0
3038,7.41715,100.0,24.6,40.8,11.6,944,955,953,956,0
3039,7.37121,100.0,24.6,40.7,11.5,945,951,925,957,0
3040,7.39836,100.0,24.6,40.8,11.5,934,956,932,957,0
3041,7.428439999999997,100.0,24.6,40.9,11.4,931,952,938,957,0
3042,7.397660000000001,100.0,24.6,40.8,11.6,955,955,944,947,0
3043,7.41228,100.0,24.6,40.9,11.6,965,953,960,947,0
3044,7.37608,100.0,24.6,40.9,11.5,960,952,943,949,0
3045,7.374689999999997,100.0,24.6,40.9,11.6,960,940,936,947,0
3046,7.429760000000001,100.0,24.6,40.9,11.6,944,954,923,947,0
3047,7.4130600000000015,100.0,24.6,40.8,11.6,941,952,938,950,0
3048,7.386889999999997,100.0,24.6,40.9,11.7,965,957,937,951,0
3049,7.35589,100.0,24.6,41.0,11.6,980,953,964,946,0
3050,7.38029,100.0,24.6,41.0,11.6,969,953,967,946,0
3051,7.39876,100.0,24.6,40.7,11.4,910,955,921,948,0
3052,7.39744,100.0,24.7,40.3,11.4,932,956,960,949,0
3053,7.446910000000001,100.0,24.7,40.0,11.5,941,955,957,950,0
3054,7.404539999999999,100.0,24.7,39.8,11.5,938,956,913,947,0
3055,7.3895300000000015,100.0,24.7,39.6,11.7,917,939,935,956,0
3056,7.38623,100.0,24.7,39.4,11.4,926,956,945,956,0
3057,7.40114,100.0,24.8,39.2,11.6,933,954,945,957,0
3058,7.409969999999999,100.0,24.8,39.1,11.6,945,956,953,958,0
3059,7.38165,100.0,24.8,39.1,11.6,927,951,945,956,0
3060,7.40253,100.0,24.8,39.1,11.6,921,952,944,959,0
3061,7.35659,100.0,24.8,39.2,11.5,902,953,912,958,0
3062,7.38491,100.0,24.8,39.2,11.8,925,954,928,949,0
3063,7.40671,100.0,24.8,39.3,11.6,893,951,919,946,0
3064,7.400739999999999,100.0,24.8,39.4,11.6,912,954,934,948,0
3065,7.41855,100.0,24.8,39.6,11.5,938,943,949,961,0
3066,7.435689999999999,100.0,24.8,40.8,11.5,944,953,952,949,0
3067,7.40045,100.0,24.8,40.9,11.9,940,954,949,946,0
3068,7.34893,100.0,24.8,40.9,11.6,911,954,885,949,0
3069,7.40733,100.0,24.7,41.1,11.6,932,953,936,947,0
3070,7.376339999999999,100.0,24.8,41.1,11.6,947,956,955,950,0
3071,7.3796300000000015,100.0,24.7,40.9,11.6,878,953,906,946,0
3072,7.44757,100.0,24.7,40.8,11.6,944,954,928,948,0
3073,7.38491,100.0,24.7,40.7,11.9,946,953,959,946,0
3074,7.3795600000000015,100.0,24.7,40.7,11.6,938,954,936,948,0
3075,7.404039999999997,100.0,24.7,40.8,11.6,969,939,952,959,0
3076,7.37568,100.0,24.7,40.9,11.6,956,953,967,953,0
3077,7.4021,100.0,24.7,41.0,11.6,940,952,971,947,0
3078,7.44625,100.0,24.7,41.0,12.0,965,953,970,947,0
3079,7.445589999999997,100.0,24.7,41.1,11.5,958,953,912,946,0
3080,7.34468,100.0,24.7,41.1,11.6,903,953,929,951,0
3081,7.362489999999997,100.0,24.7,41.2,11.6,908,953,912,945,0
3082,7.46449,100.0,24.7,41.2,11.9,946,953,958,950,0
3083,7.42272,100.0,24.8,41.1,11.6,916,955,907,947,0
3084,7.362489999999997,100.0,24.8,41.1,11.6,932,952,925,946,0
3085,7.41228,100.0,24.8,41.0,11.5,928,940,941,960,0
3086,7.45218,100.0,24.8,40.9,11.6,954,952,937,959,0
3087,7.36051,100.0,24.8,41.0,11.5,930,950,949,948,0
3088,7.3692,100.0,24.8,40.9,11.6,957,955,947,948,0
3089,7.4258,100.0,24.8,40.9,11.9,933,951,961,947,0
3090,7.4241199999999985,100.0,24.8,40.9,11.5,953,954,959,951,0
3091,7.383739999999999,100.0,24.8,41.0,11.6,942,953,927,947,0
3092,7.38491,100.0,24.8,41.1,11.6,936,955,940,950,0
3093,7.389310000000001,100.0,24.8,41.1,11.4,939,953,949,948,0
3094,7.376339999999999,100.0,24.8,41.1,11.5,941,952,937,947,0
3095,7.40206,100.0,24.8,41.0,11.5,929,939,903,957,0
3096,7.395569999999997,100.0,24.8,41.0,11.7,964,951,976,957,0
3097,7.41921,100.0,24.8,40.9,12.0,955,956,956,949,0
3098,7.417889999999999,100.0,24.8,40.9,11.6,950,956,955,949,0
3099,7.3948,100.0,24.8,41.0,11.4,921,952,960,952,0
3100,7.40667,100.0,24.8,40.9,11.6,947,951,950,947,0
3101,7.3948,100.0,24.8,40.5,11.6,971,953,957,947,0
3102,7.47263,100.0,24.8,40.4,11.6,940,953,948,947,0
3103,7.46603,100.0,24.8,40.2,11.5,968,953,975,947,0
3104,7.32885,100.0,24.8,40.2,11.6,950,955,947,948,0
3105,7.38425,100.0,24.8,40.3,11.6,946,940,940,959,0
3106,7.4088,100.0,24.8,40.4,11.6,958,954,954,961,0
3107,7.36633,100.0,24.8,40.6,11.6,960,952,959,950,0
3108,7.392819999999999,100.0,24.8,40.6,11.6,968,954,957,952,0
3109,7.392819999999999,100.0,24.8,40.7,11.6,955,950,976,948,0
3110,7.360069999999999,100.0,24.8,40.7,11.7,971,954,956,951,0
3111,7.43525,100.0,24.8,40.8,11.6,930,950,931,946,0
3112,7.4262,100.0,24.8,40.8,11.7,936,952,953,948,0
3113,7.42203,100.0,24.9,40.8,11.6,924,952,931,948,0
3114,7.42448,100.0,24.9,40.7,11.6,930,954,903,948,0
3115,7.37304,100.0,24.8,40.6,11.5,924,940,939,958,0
3116,7.400739999999999,100.0,24.9,40.6,11.6,914,955,905,960,0
3117,7.3907,100.0,24.9,40.6,11.5,935,951,947,948,0
3118,7.37021,100.0,24.9,40.6,11.5,931,953,944,950,0
3119,7.32621,100.0,24.8,40.7,11.9,907,952,926,947,0
3120,7.38227,100.0,24.9,40.8,11.6,933,956,935,951,0
3121,7.471310000000001,100.0,24.8,40.5,11.8,922,958,925,947,0
3122,7.420339999999999,100.0,24.8,40.4,11.5,902,956,902,948,0
3123,7.39942,100.0,24.8,40.4,11.7,927,958,903,948,0
3124,7.38227,100.0,24.8,40.3,11.4,921,956,926,947,0
3125,7.4535,100.0,24.9,40.1,11.4,934,957,940,947,0
3126,7.4047,100.0,24.9,40.1,11.6,938,955,939,948,0
3127,7.36051,100.0,24.9,40.2,11.4,924,956,933,950,0
3128,7.40671,100.0,24.8,40.4,11.6,935,955,932,946,0
3129,7.43525,100.0,24.9,40.3,11.5,919,958,925,947,0
3130,7.36285,100.0,24.9,40.3,11.5,931,943,933,957,0
3131,7.40602,100.0,24.9,40.3,11.5,939,959,943,960,0
3132,7.4601,100.0,24.9,40.3,11.5,929,956,923,953,0
3133,7.396619999999999,100.0,24.9,40.3,11.5,943,958,944,951,0
3134,7.37886,100.0,24.9,40.3,11.7,925,957,936,951,0
3135,7.40671,100.0,24.9,40.2,11.4,937,957,927,950,0
3136,7.410189999999999,100.0,24.9,40.2,11.4,937,956,915,950,0
3137,7.36355,100.0,24.9,40.1,11.5,962,958,971,952,0
3138,7.351269999999999,100.0,24.9,40.0,11.5,962,956,969,950,0
3139,7.44163,100.0,24.9,40.0,11.4,962,958,966,950,0
3140,7.409969999999999,100.0,24.9,40.0,11.7,926,943,961,959,0
3141,7.40799,100.0,24.9,40.1,11.5,942,956,967,961,0
3142,7.40532,100.0,24.9,40.2,11.5,930,955,950,955,0
3143,7.35457,100.0,24.9,40.1,11.8,969,959,951,953,0
3144,7.404039999999997,100.0,24.9,39.9,11.7,972,957,975,953,0
3145,7.40497,100.0,24.9,39.9,11.6,958,956,972,953,0
3146,7.431769999999997,100.0,24.9,39.9,11.5,926,954,917,949,0
3147,7.401839999999999,100.0,24.9,39.9,11.5,943,956,940,954,0
3148,7.38161,100.0,24.9,39.8,11.5,941,954,939,951,0
3149,7.42433,100.0,24.9,39.8,11.5,928,956,939,952,0
3150,7.38491,100.0,24.9,39.8,11.6,926,942,930,958,0
3151,7.3704,100.0,24.9,39.8,11.4,919,944,929,959,0
3152,7.43503,100.0,25.0,39.9,11.5,934,956,931,958,0
3153,7.44152,100.0,25.0,39.9,11.4,960,959,941,963,0
3154,7.36216,100.0,25.0,39.8,11.6,905,957,919,959,0
3155,7.36314,100.0,25.0,39.8,11.5,925,958,917,960,0
3156,7.34468,100.0,24.9,39.8,11.5,908,957,893,960,0
3157,7.36494,100.0,25.0,39.8,11.5,923,957,939,959,0
3158,7.4443100000000015,100.0,25.0,39.8,11.6,910,953,922,956,0
3159,7.456139999999999,100.0,25.0,39.9,11.6,912,955,936,958,0
3160,7.425510000000001,100.0,25.0,39.9,11.6,935,943,947,960,0
3161,7.36578,100.0,25.1,39.9,11.5,938,958,925,959,0
3162,7.428439999999997,100.0,25.1,39.8,11.5,917,957,915,960,0
3163,7.37817,100.0,25.1,39.7,11.5,903,957,924,960,0
3164,7.38755,100.0,25.1,39.7,11.5,941,956,924,960,0
3165,7.469989999999999,100.0,25.1,39.8,11.6,943,956,952,961,0
3166,7.36051,100.0,25.1,39.8,11.5,887,956,916,963,0
3167,7.34468,100.0,25.1,39.8,11.5,940,957,937,963,0
3168,7.383739999999999,100.0,25.1,39.9,11.6,933,954,939,962,0
3169,7.41228,100.0,25.1,39.9,11.6,931,957,911,963,0
3170,7.43595,100.0,25.1,40.0,11.5,969,941,959,960,0
3171,7.36105,100.0,25.1,40.0,11.5,964,958,957,958,0
3172,7.402719999999999,100.0,25.1,40.1,11.5,968,953,967,959,0
3173,7.438039999999999,100.0,25.1,40.0,11.5,964,958,954,964,0
3174,7.38755,100.0,25.1,40.0,11.4,971,954,963,961,0
3175,7.402719999999999,100.0,25.1,39.9,11.5,917,958,928,963,0
3176,7.41195,100.0,25.1,39.9,11.6,902,954,911,964,0
3177,7.40671,100.0,25.1,39.9,11.6,937,957,925,962,0
3178,7.3799899999999985,100.0,25.1,40.0,11.5,908,958,924,965,0
3179,7.383739999999999,100.0,25.1,40.0,11.8,930,956,918,964,0
3180,7.4258,100.0,25.1,39.9,11.5,927,944,936,958,0
3181,7.38161,100.0,25.1,39.8,11.6,948,958,955,958,0
3182,7.39348,100.0,25.1,39.5,11.7,933,955,931,964,0
3183,7.42052,100.0,25.1,39.2,11.5,918,958,940,967,0
3184,7.40206,100.0,25.1,39.0,11.5,930,956,935,966,0
3185,7.374689999999997,100.0,25.1,38.8,11.4,950,957,944,966,0
3186,7.39151,100.0,25.1,38.7,11.6,934,956,932,967,0
3187,7.405360000000001,100.0,25.1,38.6,11.6,936,957,925,968,0
3188,7.4139300000000015,100.0,25.1,38.5,11.5,940,953,936,965,0
3189,7.4893100000000015,100.0,25.1,38.5,11.6,943,958,938,967,0
3190,7.3796300000000015,100.0,25.1,39.2,11.7,924,954,919,966,0
3191,7.35655,100.0,25.1,39.3,11.5,971,956,958,966,0
3192,7.429760000000001,100.0,25.1,39.4,11.6,970,955,973,966,0
3193,7.378310000000001,100.0,25.1,39.5,11.4,973,958,970,965,0
3194,7.312360000000001,100.0,25.1,39.6,11.5,961,954,964,966,0
3195,7.42778,100.0,25.1,39.6,11.5,962,956,908,967,0
3196,7.44757,100.0,25.1,39.7,11.4,969,957,967,965,0
3197,7.42118,100.0,25.1,39.8,11.6,962,959,935,967,0
3198,7.44229,100.0,25.1,39.8,11.4,969,957,967,966,0
3199,7.342039999999999,100.0,25.1,39.7,11.6,965,957,965,967,0
3200,7.406910000000001,100.0,25.1,39.5,11.4,971,948,977,961,0
3201,7.40008,100.0,25.1,39.5,11.6,972,958,974,966,0
3202,7.333469999999997,100.0,25.1,39.5,11.4,951,956,976,967,0
3203,7.388210000000001,100.0,25.1,39.5,11.5,960,956,957,967,0
3204,7.41657,100.0,25.1,39.6,11.7,956,956,977,966,0
3205,7.39975,100.0,25.1,39.6,11.5,955,957,966,967,0
3206,7.43372,100.0,25.2,39.6,11.5,933,955,933,968,0
3207,7.40206,100.0,25.2,39.6,11.5,921,958,927,967,0
3208,7.38887,100.0,25.2,39.7,11.6,931,956,934,968,0
3209,7.4258,100.0,25.2,39.7,11.6,890,956,922,967,0
3210,7.42448,100.0,25.2,39.8,11.6,931,953,927,959,0
3211,7.37625,100.0,25.3,39.9,11.5,920,956,904,959,0
3212,7.38887,100.0,25.3,40.1,11.5,936,957,942,964,0
3213,7.40045,100.0,25.3,40.1,11.5,925,958,942,965,0
3214,7.368419999999999,100.0,25.2,40.2,11.5,910,954,891,964,0
3215,7.38425,100.0,25.2,40.1,11.6,946,957,942,968,0
3216,7.5742,100.0,25.2,40.2,11.6,905,875,920,901,0
3217,7.530010000000001,100.0,25.2,40.3,11.7,899,869,916,902,0
3218,7.42342,100.0,25.2,40.3,11.7,914,872,928,902,0
3219,7.374689999999997,100.0,25.2,40.3,11.5,925,871,928,904,0
3220,7.43503,100.0,25.3,39.8,11.6,910,871,918,903,0
3221,7.3737,100.0,25.3,39.7,11.6,937,870,925,902,0
3222,7.35798,100.0,25.3,39.7,11.6,906,871,940,903,0
3223,7.44493,100.0,25.2,39.7,11.6,924,869,930,902,0
3224,7.4095,100.0,25.2,39.8,11.6,931,870,935,902,0
3225,7.361169999999999,100.0,25.1,40.2,11.5,945,867,949,901,0
3226,7.42514,100.0,25.1,40.2,11.5,928,869,923,899,0
3227,7.35728,100.0,25.1,40.2,11.6,931,868,933,897,0
3228,7.38095,100.0,25.1,40.2,11.6,926,869,920,900,0
3229,7.447089999999997,100.0,25.1,40.2,11.6,939,867,896,898,0
3230,7.4258,100.0,25.1,40.2,11.5,950,870,936,898,0
3231,7.3770000000000024,100.0,25.1,40.2,11.6,913,867,928,897,0
3232,7.38887,100.0,25.1,40.1,11.6,950,870,939,898,0
3233,7.39876,100.0,25.1,40.2,11.5,941,868,928,899,0
3234,7.362489999999997,100.0,25.1,40.1,11.5,945,869,943,898,0
3235,7.39085,100.0,25.1,40.1,11.6,937,861,931,907,0
3236,7.41195,100.0,25.1,40.1,11.7,937,871,942,908,0
3237,7.3914,100.0,25.1,40.1,11.7,939,870,932,906,0
3238,7.34336,100.0,25.1,40.0,11.6,929,872,909,905,0
3239,7.42272,100.0,25.1,39.9,11.5,918,870,913,904,0
3240,7.39019,100.0,25.1,39.8,11.6,929,872,957,902,0
3241,7.38652,100.0,25.1,39.7,11.7,948,871,945,896,0
